Unit,Timestep,op_setting_1,op_setting_2,op_setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,Timestamp,is_user
207,4,25.0056,0.62,60.0,462.54,536.19,1257.28,1046.48,7.05,9.02,176.12,1915.39,8016.64,0.94,36.54,164.43,2028.29,7877.56,10.8792,0.02,307,1915,84.93,14.17,8.5546,2023-02-02,1
207,5,0.0029,0.0013,100.0,518.67,642.41,1590.43,1410.05,14.62,21.61,553.75,2388.0,9056.37,1.3,47.45,522.24,2388.06,8140.48,8.4197,0.03,391,2388,100.0,39.04,23.3563,2023-02-03,1
207,6,9.9999,0.25,100.0,489.05,604.58,1499.05,1301.28,10.52,15.49,394.72,2318.8,8780.91,1.26,45.24,371.79,2388.08,8137.31,8.6633,0.03,369,2319,100.0,28.52,17.1059,2023-02-04,1
207,7,41.9989,0.84,100.0,445.0,549.58,1351.34,1125.63,3.91,5.72,138.69,2211.92,8326.14,1.02,41.97,130.38,2388.07,8084.48,9.3451,0.02,330,2212,100.0,10.51,6.3699,2023-02-05,1
207,8,42.0017,0.8406,100.0,445.0,549.74,1349.15,1118.05,3.91,5.71,138.94,2211.92,8323.28,1.02,42.02,130.43,2387.98,8085.16,9.3474,0.02,330,2212,100.0,10.58,6.3838,2023-02-06,1
207,9,10.0049,0.25,100.0,489.05,605.21,1493.23,1307.91,10.52,15.49,394.32,2318.88,8779.12,1.26,45.39,371.8,2388.14,8135.39,8.6508,0.03,370,2319,100.0,28.59,17.2362,2023-02-07,1
207,10,42.0042,0.842,100.0,445.0,549.14,1349.07,1123.43,3.91,5.71,139.23,2211.96,8324.31,1.02,41.99,130.31,2388.08,8086.19,9.3333,0.02,330,2212,100.0,10.58,6.2816,2023-02-08,1
207,11,20.0004,0.7016,100.0,491.19,607.87,1479.18,1245.95,9.35,13.66,334.48,2323.97,8725.96,1.08,44.36,314.8,2388.12,8062.94,9.1684,0.02,364,2324,100.0,24.35,14.7461,2023-02-09,1
207,12,9.9986,0.2501,100.0,489.05,604.92,1497.16,1305.36,10.52,15.49,394.15,2318.92,8782.48,1.26,45.32,371.8,2388.11,8131.67,8.6692,0.03,370,2319,100.0,28.67,17.1165,2023-02-10,1
207,13,41.9982,0.84,100.0,445.0,548.91,1351.91,1132.25,3.91,5.71,138.76,2211.93,8324.95,1.02,42.11,131.08,2388.05,8090.13,9.3694,0.02,332,2212,100.0,10.51,6.335,2023-02-11,1
207,14,20.0001,0.7,100.0,491.19,607.12,1487.15,1248.65,9.35,13.66,334.83,2323.97,8726.39,1.08,44.21,315.04,2388.09,8064.6,9.2189,0.02,364,2324,100.0,24.56,14.7079,2023-02-12,1
207,15,10.0076,0.2519,100.0,489.05,604.29,1494.5,1307.74,10.52,15.49,394.33,2318.91,8778.37,1.26,45.41,371.13,2388.05,8133.7,8.6397,0.03,368,2319,100.0,28.7,17.2053,2023-02-13,1
207,16,35.0076,0.84,100.0,449.44,555.9,1367.09,1124.4,5.48,8.0,194.88,2223.01,8344.56,1.02,41.87,183.32,2388.15,8079.03,9.3532,0.02,334,2223,100.0,14.9,8.9295,2023-02-14,1
207,17,0.0016,0.0,100.0,518.67,642.31,1590.79,1400.16,14.62,21.61,554.28,2388.04,9055.24,1.3,47.27,521.88,2388.03,8141.69,8.4454,0.03,393,2388,100.0,38.92,23.3109,2023-02-15,1
207,18,42.0012,0.8414,100.0,445.0,549.77,1356.99,1133.43,3.91,5.72,139.06,2211.9,8321.26,1.02,41.93,130.3,2388.0,8084.16,9.3698,0.02,331,2212,100.0,10.66,6.3811,2023-02-16,1
207,19,9.9989,0.2502,100.0,489.05,604.55,1495.15,1304.19,10.52,15.49,395.25,2318.89,8782.78,1.26,45.19,371.72,2388.06,8133.69,8.6321,0.03,369,2319,100.0,28.53,17.2891,2023-02-17,1
207,20,42.0076,0.8413,100.0,445.0,549.25,1343.82,1125.24,3.91,5.72,139.01,2211.93,8324.6,1.02,42.03,130.61,2388.02,8091.6,9.3957,0.02,332,2212,100.0,10.61,6.3551,2023-02-18,1
207,21,0.0026,0.001,100.0,518.67,642.92,1584.42,1401.56,14.62,21.61,553.85,2388.04,9056.08,1.3,47.44,521.94,2388.07,8144.95,8.4109,0.03,391,2388,100.0,38.96,23.3986,2023-02-19,1
207,22,42.0022,0.8403,100.0,445.0,549.38,1351.04,1129.6,3.91,5.71,138.59,2211.95,8322.29,1.02,42.06,130.55,2388.01,8089.91,9.3476,0.02,331,2212,100.0,10.66,6.3053,2023-02-20,1
207,23,42.0057,0.8401,100.0,445.0,549.39,1355.31,1120.51,3.91,5.71,139.02,2211.97,8323.79,1.02,42.0,130.54,2388.03,8084.06,9.3572,0.02,331,2212,100.0,10.61,6.2464,2023-02-21,1
207,24,0.0025,0.0,100.0,518.67,642.8,1585.01,1402.66,14.62,21.61,553.24,2388.06,9072.92,1.3,47.32,521.87,2388.0,8141.63,8.4599,0.03,394,2388,100.0,38.99,23.4167,2023-02-22,1
207,25,25.007,0.6207,60.0,462.54,536.5,1259.75,1047.93,7.05,9.02,175.4,1915.32,8003.19,0.94,36.73,164.93,2028.25,7875.7,10.8835,0.02,307,1915,84.93,14.6,8.4895,2023-02-23,1
207,26,10.0072,0.25,100.0,489.05,605.03,1497.11,1302.38,10.52,15.49,394.23,2318.85,8776.11,1.26,45.29,371.34,2388.1,8137.89,8.6092,0.03,368,2319,100.0,28.69,17.0961,2023-02-24,1
207,27,20.0057,0.7009,100.0,491.19,607.57,1484.01,1247.17,9.35,13.66,335.4,2323.96,8727.03,1.08,44.2,314.6,2388.11,8060.07,9.201,0.02,365,2324,100.0,24.55,14.5967,2023-02-25,1
207,28,20.0061,0.7,100.0,491.19,606.93,1476.34,1246.72,9.35,13.65,335.4,2324.0,8725.62,1.08,44.38,315.08,2388.13,8065.08,9.2004,0.02,365,2324,100.0,24.53,14.721,2023-02-26,1
207,29,35.0038,0.8416,100.0,449.44,555.56,1370.03,1133.09,5.48,8.0,194.97,2223.06,8357.95,1.02,41.82,183.31,2388.07,8073.21,9.3267,0.02,334,2223,100.0,14.78,8.8313,2023-02-27,1
207,30,9.9987,0.2504,100.0,489.05,605.0,1498.29,1304.78,10.52,15.49,394.46,2318.91,8785.95,1.26,45.24,371.36,2388.07,8137.73,8.6172,0.03,369,2319,100.0,28.58,17.1973,2023-02-28,1
207,31,42.0018,0.8403,100.0,445.0,549.51,1354.52,1121.87,3.91,5.72,138.09,2211.92,8317.64,1.02,42.08,130.77,2388.05,8086.44,9.363,0.02,332,2212,100.0,10.65,6.3386,2023-03-01,1
207,32,35.0045,0.8412,100.0,449.44,555.87,1366.18,1133.62,5.48,8.0,194.66,2222.92,8349.64,1.02,41.96,182.91,2388.03,8071.25,9.3281,0.02,335,2223,100.0,14.71,8.8759,2023-03-02,1
207,33,35.0069,0.8416,100.0,449.44,555.45,1365.9,1121.06,5.48,8.0,194.53,2223.01,8352.87,1.02,41.98,183.69,2388.09,8066.4,9.334,0.02,334,2223,100.0,14.84,9.0109,2023-03-03,1
207,34,20.0067,0.7,100.0,491.19,607.75,1485.86,1243.84,9.35,13.65,334.41,2323.94,8726.12,1.08,44.28,314.93,2388.08,8062.65,9.1981,0.02,365,2324,100.0,24.35,14.7343,2023-03-04,1
207,35,0.0021,0.0,100.0,518.67,642.16,1590.75,1398.12,14.62,21.61,553.48,2388.07,9064.29,1.3,47.44,521.99,2388.06,8142.84,8.4297,0.03,392,2388,100.0,38.79,23.305,2023-03-05,1
207,36,42.0003,0.84,100.0,445.0,549.54,1350.85,1118.95,3.91,5.71,138.88,2211.95,8324.05,1.02,41.96,130.71,2388.05,8085.55,9.3654,0.02,330,2212,100.0,10.55,6.3195,2023-03-06,1
207,37,42.0041,0.84,100.0,445.0,550.05,1357.08,1126.89,3.91,5.71,139.02,2211.89,8328.65,1.02,41.92,130.63,2387.97,8084.59,9.3603,0.02,332,2212,100.0,10.57,6.413,2023-03-07,1
207,38,10.0033,0.25,100.0,489.05,605.49,1505.52,1298.94,10.52,15.49,394.29,2318.92,8785.7,1.26,45.25,371.74,2388.11,8135.07,8.6581,0.03,369,2319,100.0,28.57,17.162,2023-03-08,1
207,39,25.0061,0.6211,60.0,462.54,536.84,1263.35,1049.98,7.05,9.03,175.87,1915.39,8018.42,0.94,36.48,164.86,2028.27,7874.25,10.8877,0.02,307,1915,84.93,14.22,8.5357,2023-03-09,1
207,40,20.0041,0.7,100.0,491.19,607.59,1484.89,1243.66,9.35,13.65,335.16,2323.96,8728.74,1.08,44.44,315.57,2388.1,8061.84,9.2171,0.02,364,2324,100.0,24.36,14.6919,2023-03-10,1
207,41,9.9996,0.2513,100.0,489.05,604.99,1502.94,1309.77,10.52,15.49,394.68,2318.89,8779.85,1.26,45.31,371.54,2388.12,8130.42,8.6649,0.03,368,2319,100.0,28.67,17.176,2023-03-11,1
207,42,42.0058,0.8404,100.0,445.0,549.43,1344.46,1125.23,3.91,5.71,138.24,2212.11,8315.87,1.02,42.03,130.19,2388.08,8086.95,9.3706,0.02,331,2212,100.0,10.67,6.3931,2023-03-12,1
207,43,25.0004,0.6219,60.0,462.54,536.96,1261.93,1040.55,7.05,9.03,175.4,1915.37,8013.05,0.94,36.59,164.71,2028.19,7876.05,10.9146,0.02,307,1915,84.93,14.25,8.6265,2023-03-13,1
207,44,10.003,0.2511,100.0,489.05,604.56,1502.61,1302.61,10.52,15.49,394.8,2318.92,8777.61,1.26,45.37,371.83,2388.1,8130.55,8.6546,0.03,368,2319,100.0,28.49,17.2294,2023-03-14,1
207,45,20.0036,0.7,100.0,491.19,606.93,1478.35,1252.68,9.35,13.66,334.31,2324.0,8722.73,1.08,44.33,314.39,2388.03,8065.58,9.223,0.02,364,2324,100.0,24.64,14.7741,2023-03-15,1
207,46,41.9982,0.84,100.0,445.0,549.64,1349.91,1123.38,3.91,5.72,138.43,2211.97,8319.1,1.02,42.08,130.28,2388.02,8083.09,9.3407,0.02,329,2212,100.0,10.7,6.4325,2023-03-16,1
207,47,0.0012,0.0,100.0,518.67,642.59,1582.89,1404.08,14.62,21.61,553.55,2388.07,9059.37,1.3,47.32,521.52,2388.06,8143.19,8.44,0.03,394,2388,100.0,38.82,23.283,2023-03-17,1
207,48,10.0026,0.25,100.0,489.05,604.68,1502.96,1309.95,10.52,15.49,394.92,2318.92,8782.59,1.26,45.28,371.62,2388.08,8131.55,8.607,0.03,369,2319,100.0,28.61,17.2558,2023-03-18,1
207,49,20.0002,0.7,100.0,491.19,607.36,1486.98,1252.33,9.35,13.65,334.5,2324.0,8723.08,1.08,44.25,315.53,2388.04,8063.89,9.2043,0.02,363,2324,100.0,24.38,14.7098,2023-03-19,1
207,50,20.0038,0.7003,100.0,491.19,607.18,1486.44,1247.91,9.35,13.66,335.35,2323.97,8722.17,1.08,44.24,315.24,2388.09,8064.07,9.1956,0.02,364,2324,100.0,24.62,14.6313,2023-03-20,1
207,51,42.0021,0.8419,100.0,445.0,549.72,1351.81,1129.31,3.91,5.72,138.34,2211.98,8322.06,1.02,41.88,130.72,2388.05,8086.4,9.3337,0.02,331,2212,100.0,10.6,6.3114,2023-03-21,1
207,52,34.9998,0.8404,100.0,449.44,555.47,1363.24,1126.57,5.48,8.0,194.04,2223.05,8345.86,1.02,41.76,183.03,2388.12,8064.24,9.3099,0.02,334,2223,100.0,14.85,8.9134,2023-03-22,1
207,53,35.001,0.84,100.0,449.44,555.66,1363.6,1130.99,5.48,8.0,195.18,2223.02,8352.86,1.02,41.76,183.26,2388.09,8074.05,9.331,0.02,333,2223,100.0,14.91,8.9837,2023-03-23,1
207,54,25.0078,0.62,60.0,462.54,536.8,1258.42,1043.01,7.05,9.02,175.63,1915.37,8012.29,0.94,36.58,164.89,2028.32,7884.04,10.914,0.02,308,1915,84.93,14.17,8.5844,2023-03-24,1
207,55,20.002,0.7,100.0,491.19,607.34,1480.71,1245.71,9.35,13.66,334.73,2323.99,8726.77,1.08,44.28,315.22,2388.05,8067.2,9.2453,0.02,364,2324,100.0,24.5,14.7998,2023-03-25,1
207,56,42.005,0.84,100.0,445.0,549.32,1350.85,1126.09,3.91,5.72,139.18,2212.02,8327.5,1.02,41.96,130.43,2388.05,8090.04,9.3437,0.02,332,2212,100.0,10.72,6.2407,2023-03-26,1
207,57,42.0048,0.841,100.0,445.0,549.51,1351.48,1117.35,3.91,5.71,138.79,2211.98,8320.8,1.02,41.96,131.02,2388.06,8087.37,9.3533,0.02,329,2212,100.0,10.57,6.3047,2023-03-27,1
207,58,20.0034,0.7,100.0,491.19,607.65,1483.4,1250.06,9.35,13.65,334.09,2324.01,8724.25,1.08,44.32,315.08,2388.08,8058.48,9.1965,0.02,365,2324,100.0,24.64,14.7472,2023-03-28,1
207,59,10.001,0.251,100.0,489.05,604.64,1504.26,1309.79,10.52,15.49,395.59,2318.96,8779.71,1.26,45.3,371.63,2388.07,8134.39,8.6552,0.03,368,2319,100.0,28.37,17.1822,2023-03-29,1
207,60,20.0007,0.7013,100.0,491.19,607.8,1479.15,1250.19,9.35,13.65,334.67,2324.0,8725.61,1.08,44.4,315.65,2388.09,8068.59,9.2142,0.02,364,2324,100.0,24.46,14.5846,2023-03-30,1
207,61,25.0031,0.62,60.0,462.54,536.75,1260.51,1040.35,7.05,9.03,175.31,1915.41,8015.94,0.94,36.68,164.41,2028.34,7884.83,10.8655,0.02,307,1915,84.93,14.22,8.6384,2023-03-31,1
207,62,42.0007,0.8407,100.0,445.0,549.4,1354.73,1125.62,3.91,5.72,139.12,2211.93,8331.09,1.02,41.99,130.52,2388.06,8091.22,9.3914,0.02,331,2212,100.0,10.48,6.4694,2023-04-01,1
207,63,35.0066,0.84,100.0,449.44,555.23,1357.33,1129.95,5.48,8.0,194.06,2222.99,8348.68,1.02,41.88,183.41,2388.14,8073.47,9.3543,0.02,333,2223,100.0,14.76,8.8162,2023-04-02,1
207,64,34.9981,0.84,100.0,449.44,555.41,1364.34,1128.33,5.48,8.0,193.96,2222.98,8353.47,1.02,41.96,182.89,2388.14,8071.89,9.3072,0.02,332,2223,100.0,14.9,8.9698,2023-04-03,1
207,65,0.0029,0.0001,100.0,518.67,642.68,1584.75,1413.09,14.62,21.61,553.72,2388.08,9060.16,1.3,47.3,521.97,2388.1,8142.41,8.4106,0.03,392,2388,100.0,39.01,23.2841,2023-04-04,1
207,66,42.0014,0.84,100.0,445.0,549.29,1342.02,1124.88,3.91,5.71,138.85,2211.9,8324.8,1.02,42.22,130.51,2388.0,8088.79,9.3812,0.02,330,2212,100.0,10.56,6.3528,2023-04-05,1
207,67,10.0039,0.25,100.0,489.05,604.26,1498.54,1306.91,10.52,15.49,395.03,2318.9,8780.65,1.26,45.49,372.25,2388.12,8127.26,8.6414,0.03,369,2319,100.0,28.3,17.2633,2023-04-06,1
207,68,20.0055,0.7006,100.0,491.19,607.86,1486.09,1256.57,9.35,13.66,334.49,2324.0,8724.04,1.07,44.27,314.67,2388.09,8060.05,9.2014,0.02,365,2324,100.0,24.57,14.7518,2023-04-07,1
207,69,0.0028,0.0009,100.0,518.67,642.26,1590.79,1403.48,14.62,21.61,553.1,2388.11,9058.38,1.3,47.18,521.84,2388.08,8142.08,8.4369,0.03,392,2388,100.0,38.79,23.3451,2023-04-08,1
207,70,25.0034,0.6207,60.0,462.54,536.63,1258.14,1045.18,7.05,9.03,175.64,1915.42,8013.81,0.94,36.76,164.84,2028.35,7880.26,10.8819,0.02,307,1915,84.93,14.29,8.5199,2023-04-09,1
207,71,42.0007,0.84,100.0,445.0,549.41,1355.06,1116.58,3.91,5.72,139.03,2211.95,8326.38,1.02,42.11,130.9,2388.06,8091.12,9.3543,0.02,329,2212,100.0,10.67,6.3819,2023-04-10,1
207,72,20.0079,0.7009,100.0,491.19,607.42,1487.65,1246.9,9.35,13.65,333.94,2324.01,8727.81,1.08,44.35,315.1,2388.06,8061.07,9.2239,0.02,364,2324,100.0,24.59,14.7636,2023-04-11,1
207,73,42.0048,0.84,100.0,445.0,548.94,1358.65,1124.03,3.91,5.72,138.17,2212.0,8331.31,1.02,42.2,130.52,2388.09,8083.65,9.3465,0.02,331,2212,100.0,10.52,6.2517,2023-04-12,1
207,74,35.0033,0.84,100.0,449.44,555.61,1371.21,1129.59,5.48,8.0,194.53,2223.0,8353.57,1.02,41.79,183.48,2388.04,8069.05,9.3316,0.02,334,2223,100.0,14.8,8.8981,2023-04-13,1
207,75,19.9983,0.7,100.0,491.19,606.97,1479.27,1247.58,9.35,13.66,334.45,2324.03,8723.64,1.08,44.15,315.16,2388.09,8064.28,9.2092,0.02,364,2324,100.0,24.49,14.7856,2023-04-14,1
207,76,41.9985,0.84,100.0,445.0,550.39,1355.23,1121.93,3.91,5.71,139.42,2212.0,8321.25,1.02,42.05,130.96,2388.01,8090.9,9.3617,0.02,330,2212,100.0,10.56,6.307,2023-04-15,1
207,77,0.0003,0.0004,100.0,518.67,642.74,1591.9,1405.66,14.62,21.61,553.62,2388.08,9064.44,1.3,47.51,521.52,2388.05,8139.51,8.4442,0.03,392,2388,100.0,38.94,23.34,2023-04-16,1
207,78,0.0003,0.0,100.0,518.67,642.58,1589.92,1407.41,14.62,21.61,553.39,2388.04,9056.9,1.3,47.4,521.32,2388.04,8147.55,8.4402,0.03,392,2388,100.0,38.82,23.3785,2023-04-17,1
207,79,25.0008,0.62,60.0,462.54,536.73,1259.23,1049.44,7.05,9.03,175.52,1915.37,8009.01,0.94,36.67,164.66,2028.3,7882.08,10.8929,0.02,308,1915,84.93,14.3,8.5231,2023-04-18,1
207,80,20.0069,0.7,100.0,491.19,607.51,1481.86,1244.53,9.35,13.66,334.87,2323.91,8727.33,1.08,44.37,315.23,2388.09,8063.36,9.2492,0.02,365,2324,100.0,24.48,14.6987,2023-04-19,1
207,81,19.9991,0.7,100.0,491.19,607.9,1476.6,1255.77,9.35,13.65,334.9,2323.99,8730.07,1.08,44.38,315.63,2388.09,8063.49,9.2123,0.02,365,2324,100.0,24.44,14.7498,2023-04-20,1
207,82,25.0045,0.6207,60.0,462.54,536.78,1260.59,1047.32,7.05,9.03,176.24,1915.41,8016.22,0.94,36.81,164.84,2028.3,7879.35,10.8587,0.02,306,1915,84.93,14.19,8.652,2023-04-21,1
207,83,42.0072,0.84,100.0,445.0,549.54,1351.33,1121.36,3.91,5.72,137.91,2212.01,8329.31,1.02,42.06,131.01,2388.03,8096.39,9.346,0.02,331,2212,100.0,10.67,6.3215,2023-04-22,1
207,84,35.0046,0.8404,100.0,449.44,555.79,1360.17,1130.66,5.48,8.0,194.55,2223.04,8352.68,1.02,41.88,182.92,2388.11,8063.34,9.307,0.02,334,2223,100.0,15.01,8.9172,2023-04-23,1
207,85,41.9989,0.8406,100.0,445.0,549.18,1352.43,1120.66,3.91,5.71,138.52,2211.94,8330.8,1.02,41.92,130.81,2387.98,8091.62,9.3566,0.02,331,2212,100.0,10.4,6.3384,2023-04-24,1
207,86,35.0026,0.84,100.0,449.44,555.7,1365.07,1132.16,5.48,8.0,193.88,2223.01,8357.26,1.02,41.81,183.22,2388.17,8072.9,9.3208,0.02,334,2223,100.0,14.88,8.9644,2023-04-25,1
207,87,0.0016,0.0002,100.0,518.67,642.24,1596.12,1402.72,14.62,21.61,552.91,2388.09,9062.56,1.3,47.45,521.86,2388.04,8144.74,8.4242,0.03,393,2388,100.0,38.95,23.2718,2023-04-26,1
207,88,9.9999,0.2512,100.0,489.05,604.82,1499.78,1307.89,10.52,15.49,394.71,2318.88,8792.67,1.26,45.33,371.9,2388.15,8133.16,8.6657,0.03,368,2319,100.0,28.33,17.2019,2023-04-27,1
207,89,42.0031,0.8405,100.0,445.0,549.34,1354.04,1117.51,3.91,5.72,138.81,2212.03,8328.32,1.02,41.91,131.39,2388.08,8086.84,9.3767,0.02,332,2212,100.0,10.79,6.2526,2023-04-28,1
207,90,10.0025,0.25,100.0,489.05,604.47,1502.59,1312.95,10.52,15.49,394.94,2318.93,8787.03,1.26,45.22,371.83,2388.17,8133.98,8.6526,0.03,370,2319,100.0,28.59,17.1739,2023-04-29,1
207,91,0.0001,0.0,100.0,518.67,642.31,1584.19,1404.97,14.62,21.61,553.49,2388.13,9060.68,1.3,47.36,521.46,2388.09,8143.5,8.4562,0.03,392,2388,100.0,38.87,23.3205,2023-04-30,1
207,92,0.0022,0.0,100.0,518.67,641.95,1589.2,1401.32,14.62,21.61,553.03,2388.09,9054.65,1.3,47.22,521.85,2388.12,8139.88,8.4461,0.03,393,2388,100.0,38.76,23.2946,2023-05-01,1
207,93,20.0032,0.7002,100.0,491.19,607.64,1483.04,1249.79,9.35,13.66,334.49,2324.02,8726.96,1.08,44.46,314.98,2388.15,8061.4,9.2036,0.02,366,2324,100.0,24.41,14.7805,2023-05-02,1
207,94,9.9994,0.25,100.0,489.05,604.89,1494.64,1311.62,10.52,15.49,394.75,2318.92,8787.11,1.26,45.45,371.28,2388.22,8128.46,8.6599,0.03,368,2319,100.0,28.6,17.2025,2023-05-03,1
207,95,25.0072,0.62,60.0,462.54,536.88,1261.72,1048.85,7.05,9.03,175.87,1915.49,8018.17,0.94,36.65,163.97,2028.28,7875.78,10.8756,0.02,307,1915,84.93,14.16,8.5319,2023-05-04,1
207,96,41.999,0.84,100.0,445.0,549.62,1354.61,1122.13,3.91,5.72,139.0,2212.03,8329.06,1.02,42.06,130.38,2388.12,8087.45,9.3792,0.02,331,2212,100.0,10.63,6.285,2023-05-05,1
207,97,42.0067,0.84,100.0,445.0,549.85,1359.55,1123.63,3.91,5.71,138.6,2211.95,8328.97,1.02,41.99,130.74,2388.07,8089.23,9.4144,0.02,332,2212,100.0,10.67,6.3332,2023-05-06,1
207,98,20.0068,0.7017,100.0,491.19,607.39,1483.76,1251.23,9.35,13.65,335.1,2324.07,8723.23,1.08,44.56,314.94,2388.15,8060.0,9.2281,0.02,366,2324,100.0,24.52,14.5355,2023-05-07,1
207,99,0.0014,0.0,100.0,518.67,642.67,1585.53,1403.25,14.62,21.61,554.22,2388.1,9059.63,1.3,47.39,521.9,2388.1,8145.06,8.4416,0.03,392,2388,100.0,39.0,23.2193,2023-05-08,1
207,100,24.9985,0.62,60.0,462.54,536.73,1260.03,1053.25,7.05,9.03,175.21,1915.47,8010.68,0.94,36.72,165.03,2028.35,7880.03,10.8999,0.02,306,1915,84.93,14.11,8.5454,2023-05-09,1
207,101,19.9993,0.7006,100.0,491.19,607.51,1488.81,1252.77,9.35,13.66,334.32,2323.96,8733.84,1.07,44.49,315.1,2388.12,8062.33,9.1845,0.02,366,2324,100.0,24.61,14.6354,2023-05-10,1
207,102,20.008,0.7018,100.0,491.19,607.8,1482.22,1252.81,9.35,13.66,334.21,2324.03,8728.09,1.08,44.52,314.86,2388.13,8063.93,9.2166,0.02,367,2324,100.0,24.54,14.7062,2023-05-11,1
207,103,0.0,0.0014,100.0,518.67,642.46,1587.53,1409.79,14.62,21.61,552.73,2388.12,9061.07,1.3,47.62,521.46,2388.07,8136.76,8.4336,0.03,393,2388,100.0,38.87,23.3077,2023-05-12,1
207,104,42.0017,0.84,100.0,445.0,549.52,1360.54,1135.5,3.91,5.71,139.0,2212.01,8333.0,1.02,42.21,130.64,2388.03,8084.79,9.3969,0.02,331,2212,100.0,10.48,6.2781,2023-05-13,1
207,105,41.9986,0.84,100.0,445.0,549.57,1353.46,1129.38,3.91,5.72,139.06,2211.95,8328.79,1.02,42.1,130.16,2388.03,8083.95,9.3677,0.02,330,2212,100.0,10.69,6.2496,2023-05-14,1
207,106,10.0046,0.2509,100.0,489.05,604.67,1507.9,1314.8,10.52,15.49,394.56,2318.97,8792.65,1.26,45.37,371.46,2388.17,8134.33,8.6484,0.03,370,2319,100.0,28.36,17.1944,2023-05-15,1
207,107,42.0016,0.8402,100.0,445.0,550.01,1364.31,1122.66,3.91,5.71,138.76,2211.97,8325.13,1.02,42.11,131.01,2387.99,8091.83,9.3949,0.02,332,2212,100.0,10.7,6.4811,2023-05-16,1
207,108,24.9994,0.62,60.0,462.54,536.71,1261.48,1052.03,7.05,9.03,175.48,1915.47,8011.78,0.94,36.95,164.32,2028.33,7880.48,10.9097,0.02,307,1915,84.93,14.01,8.5829,2023-05-17,1
207,109,24.9989,0.62,60.0,462.54,536.96,1268.0,1052.74,7.05,9.03,175.62,1915.41,8016.71,0.94,36.75,164.51,2028.31,7875.09,10.8801,0.02,307,1915,84.93,14.33,8.4991,2023-05-18,1
207,110,0.0019,0.0,100.0,518.67,643.0,1593.27,1410.38,14.62,21.61,553.16,2388.1,9062.97,1.3,47.72,521.72,2388.12,8139.29,8.441,0.03,393,2388,100.0,38.61,23.2954,2023-05-19,1
207,111,0.0026,0.0009,100.0,518.67,642.41,1586.15,1412.51,14.62,21.61,553.52,2388.11,9064.66,1.3,47.46,521.44,2388.11,8145.29,8.4284,0.03,393,2388,100.0,38.86,23.3484,2023-05-20,1
207,112,0.0005,0.0,100.0,518.67,642.71,1586.58,1412.44,14.62,21.61,553.5,2388.07,9067.66,1.3,47.56,521.31,2388.09,8139.59,8.4194,0.03,395,2388,100.0,38.83,23.2737,2023-05-21,1
207,113,25.0045,0.62,60.0,462.54,536.6,1258.67,1050.38,7.05,9.03,175.86,1915.42,8015.36,0.94,36.98,163.94,2028.3,7884.45,10.9211,0.02,307,1915,84.93,14.18,8.5475,2023-05-22,1
207,114,0.0021,0.0004,100.0,518.67,642.41,1591.58,1409.99,14.62,21.61,553.37,2388.06,9056.04,1.3,47.39,522.01,2388.1,8144.53,8.4394,0.03,393,2388,100.0,38.74,23.3083,2023-05-23,1
207,115,10.0043,0.25,100.0,489.05,605.41,1504.79,1317.62,10.52,15.5,394.31,2318.96,8784.04,1.26,45.4,371.86,2388.16,8130.59,8.643,0.03,371,2319,100.0,28.65,17.0838,2023-05-24,1
207,116,10.0065,0.25,100.0,489.05,604.93,1497.83,1316.82,10.52,15.49,393.55,2318.91,8785.13,1.26,45.56,371.53,2388.18,8141.05,8.6705,0.03,369,2319,100.0,28.48,17.17,2023-05-25,1
207,117,42.0005,0.84,100.0,445.0,549.85,1351.47,1133.37,3.91,5.72,138.43,2212.0,8321.32,1.02,42.19,130.16,2388.08,8085.92,9.3725,0.02,332,2212,100.0,10.68,6.3399,2023-05-26,1
207,118,35.0054,0.8409,100.0,449.44,556.05,1370.29,1126.75,5.48,8.0,194.46,2223.0,8353.89,1.02,41.91,182.78,2388.16,8069.55,9.337,0.02,336,2223,100.0,14.9,8.9325,2023-05-27,1
207,119,35.0035,0.8411,100.0,449.44,555.78,1372.16,1139.61,5.48,8.0,193.96,2223.06,8360.92,1.02,42.07,183.24,2388.12,8074.64,9.2963,0.02,334,2223,100.0,14.9,8.9399,2023-05-28,1
207,120,10.0022,0.2504,100.0,489.05,604.8,1498.73,1317.37,10.52,15.49,394.54,2318.97,8782.28,1.26,45.49,371.3,2388.15,8131.49,8.6728,0.03,369,2319,100.0,28.58,17.1233,2023-05-29,1
207,121,20.0001,0.7018,100.0,491.19,607.61,1490.85,1250.82,9.35,13.65,334.28,2324.05,8733.63,1.08,44.4,314.76,2388.11,8062.74,9.2419,0.02,365,2324,100.0,24.46,14.5925,2023-05-30,1
207,122,10.0035,0.2504,100.0,489.05,605.56,1506.87,1318.7,10.52,15.5,393.53,2318.9,8790.31,1.26,45.52,371.57,2388.24,8133.48,8.6559,0.03,369,2319,100.0,28.47,17.1069,2023-05-31,1
207,123,19.9994,0.7,100.0,491.19,607.72,1486.21,1250.9,9.35,13.66,334.77,2324.05,8728.34,1.08,44.61,315.11,2388.24,8061.6,9.25,0.02,366,2324,100.0,24.32,14.563,2023-06-01,1
